state,year,id,filename,special,district
MA,1794,ma.uscongress.middle.3.1794,ma.uscongress.middle.3.1794.xml,FALSE,3
MA,1794,ma.uscongress.southern.3.1794,ma.uscongress.southern.3.1794.xml,FALSE,3
MA,1794,ma.uscongress.western.3.1794,ma.uscongress.western.3.1794.xml,FALSE,3
MA,1794,ma.uscongress.middle.4.1794,ma.uscongress.middle.4.1794.xml,FALSE,4
MA,1794,ma.uscongress.western.4.1794,ma.uscongress.western.4.1794.xml,FALSE,4
MA,1795,ma.uscongress.eastern.2.ballot2.1795,ma.uscongress.eastern.2.ballot2.1795.xml,FALSE,2
MA,1795,ma.uscongress.middle.2.ballot2.1795,ma.uscongress.middle.2.ballot2.1795.xml,FALSE,2
MA,1795,ma.uscongress.middle.2.ballot3.1795,ma.uscongress.middle.2.ballot3.1795.xml,FALSE,2
MA,1795,ma.uscongress.eastern.3.ballot2.1795,ma.uscongress.eastern.3.ballot2.1795.xml,FALSE,3
MA,1795,ma.uscongress.southern.3.ballot2.1795,ma.uscongress.southern.3.ballot2.1795.xml,FALSE,3
MA,1795,ma.uscongress.southern.3.ballot3.1795,ma.uscongress.southern.3.ballot3.1795.xml,FALSE,3
MA,1795,ma.uscongress.southern.3.ballot4.1795,ma.uscongress.southern.3.ballot4.1795.xml,FALSE,3
MA,1795,ma.uscongress.middle.4.ballot2.1795,ma.uscongress.middle.4.ballot2.1795.xml,FALSE,4
MA,1795,ma.uscongress.middle.4.ballot3.1795,ma.uscongress.middle.4.ballot3.1795.xml,FALSE,4
MA,1796,ma.uscongress.eastern.1.1796,ma.uscongress.eastern.1.1796.xml,FALSE,1
MA,1796,ma.uscongress.middle.1.1796,ma.uscongress.middle.1.1796.xml,FALSE,1
MA,1796,ma.uscongress.southern.1.1796,ma.uscongress.southern.1.1796.xml,FALSE,1
MA,1796,ma.uscongress.western.1.1796,ma.uscongress.western.1.1796.xml,FALSE,1
MA,1796,ma.uscongress.western.1.special.1796,ma.uscongress.western.1.special.1796.xml,TRUE,1
MA,1796,ma.uscongress.western.1.special2.1796,ma.uscongress.western.1.special2.1796.xml,TRUE,1
MA,1796,ma.uscongress.eastern.2.1796,ma.uscongress.eastern.2.1796.xml,FALSE,2
MA,1796,ma.uscongress.middle.2.1796,ma.uscongress.middle.2.1796.xml,FALSE,2
MA,1796,ma.uscongress.southern.2.1796,ma.uscongress.southern.2.1796.xml,FALSE,2
MA,1796,ma.uscongress.western.2.1796,ma.uscongress.western.2.1796.xml,FALSE,2
MA,1796,ma.uscongress.eastern.3.1796,ma.uscongress.eastern.3.1796.xml,FALSE,3
MA,1796,ma.uscongress.middle.3.1796,ma.uscongress.middle.3.1796.xml,FALSE,3
MA,1796,ma.uscongress.middle.3.special.1796,ma.uscongress.middle.3.special.1796.xml,TRUE,3
MA,1796,ma.uscongress.middle.3.special2.1796,ma.uscongress.middle.3.special2.1796.xml,TRUE,3
MA,1796,ma.uscongress.southern.3.1796,ma.uscongress.southern.3.1796.xml,FALSE,3
MA,1796,ma.uscongress.western.3.1796,ma.uscongress.western.3.1796.xml,FALSE,3
MA,1796,ma.uscongress.middle.4.1796,ma.uscongress.middle.4.1796.xml,FALSE,4
MA,1796,ma.uscongress.western.4.1796,ma.uscongress.western.4.1796.xml,FALSE,4
MA,1797,ma.uscongress.eastern.1.ballot2.1797,ma.uscongress.eastern.1.ballot2.1797.xml,FALSE,1
MA,1797,ma.uscongress.eastern.1.ballot3.1797,ma.uscongress.eastern.1.ballot3.1797.xml,FALSE,1
MA,1797,ma.uscongress.western.2.ballot2.1797,ma.uscongress.western.2.ballot2.1797.xml,FALSE,2
MA,1797,ma.uscongress.southern.3.ballot2.1797,ma.uscongress.southern.3.ballot2.1797.xml,FALSE,3
MA,1797,ma.uscongress.southern.3.ballot3.1797,ma.uscongress.southern.3.ballot3.1797.xml,FALSE,3
MA,1797,ma.uscongress.middle.4.special.1797,ma.uscongress.middle.4.special.1797.xml,TRUE,4
MA,1798,ma.uscongress.eastern.1.1798,ma.uscongress.eastern.1.1798.xml,FALSE,1
MA,1798,ma.uscongress.middle.1.1798,ma.uscongress.middle.1.1798.xml,FALSE,1
MA,1798,ma.uscongress.southern.1.1798,ma.uscongress.southern.1.1798.xml,FALSE,1
MA,1798,ma.uscongress.western.1.1798,ma.uscongress.western.1.1798.xml,FALSE,1
MA,1798,ma.uscongress.eastern.2.1798,ma.uscongress.eastern.2.1798.xml,FALSE,2
MA,1798,ma.uscongress.middle.2.1798,ma.uscongress.middle.2.1798.xml,FALSE,2
MA,1798,ma.uscongress.southern.2.1798,ma.uscongress.southern.2.1798.xml,FALSE,2
MA,1798,ma.uscongress.western.2.1798,ma.uscongress.western.2.1798.xml,FALSE,2
MA,1798,ma.uscongress.eastern.3.1798,ma.uscongress.eastern.3.1798.xml,FALSE,3
MA,1798,ma.uscongress.middle.3.1798,ma.uscongress.middle.3.1798.xml,FALSE,3
MA,1798,ma.uscongress.southern.3.1798,ma.uscongress.southern.3.1798.xml,FALSE,3
MA,1798,ma.uscongress.western.3.1798,ma.uscongress.western.3.1798.xml,FALSE,3
MA,1798,ma.uscongress.middle.4.1798,ma.uscongress.middle.4.1798.xml,FALSE,4
MA,1798,ma.uscongress.western.4.1798,ma.uscongress.western.4.1798.xml,FALSE,4
MA,1799,ma.uscongress.southern.1.ballot2.1799,ma.uscongress.southern.1.ballot2.1799.xml,FALSE,1
MA,1799,ma.uscongress.southern.1.ballot3.1799,ma.uscongress.southern.1.ballot3.1799.xml,FALSE,1
MA,1799,ma.uscongress.southern.1.ballot4.1799,ma.uscongress.southern.1.ballot4.1799.xml,FALSE,1
MA,1799,ma.uscongress.southern.1.ballot5.1799,ma.uscongress.southern.1.ballot5.1799.xml,FALSE,1
MA,1799,ma.uscongress.southern.3.ballot2.1799,ma.uscongress.southern.3.ballot2.1799.xml,FALSE,3
MA,1799,ma.uscongress.southern.3.ballot3.1799,ma.uscongress.southern.3.ballot3.1799.xml,FALSE,3
MA,1799,ma.uscongress.southern.3.ballot4.1799,ma.uscongress.southern.3.ballot4.1799.xml,FALSE,3
MA,1800,ma.uscongress.eastern.1.1800,ma.uscongress.eastern.1.1800.xml,FALSE,1
MA,1800,ma.uscongress.middle.1.1800,ma.uscongress.middle.1.1800.xml,FALSE,1
MA,1800,ma.uscongress.southern.1.1800,ma.uscongress.southern.1.1800.xml,FALSE,1
MA,1800,ma.uscongress.western.1.1800,ma.uscongress.western.1.1800.xml,FALSE,1
MA,1800,ma.uscongress.eastern.2.1800,ma.uscongress.eastern.2.1800.xml,FALSE,2
MA,1800,ma.uscongress.middle.2.1800,ma.uscongress.middle.2.1800.xml,FALSE,2
MA,1800,ma.uscongress.southern.2.1800,ma.uscongress.southern.2.1800.xml,FALSE,2
MA,1800,ma.uscongress.western.2.1800,ma.uscongress.western.2.1800.xml,FALSE,2
MA,1800,ma.uscongress.eastern.3.1800,ma.uscongress.eastern.3.1800.xml,FALSE,3
MA,1800,ma.uscongress.middle.3.1800,ma.uscongress.middle.3.1800.xml,FALSE,3
MA,1800,ma.uscongress.middle.3.special.1800,ma.uscongress.middle.3.special.1800.xml,TRUE,3
MA,1800,ma.uscongress.middle.3.special.ballot2.1800,ma.uscongress.middle.3.special.ballot2.1800.xml,TRUE,3
MA,1800,ma.uscongress.southern.3.1800,ma.uscongress.southern.3.1800.xml,FALSE,3
MA,1800,ma.uscongress.western.3.1800,ma.uscongress.western.3.1800.xml,FALSE,3
MA,1800,ma.uscongress.western.3.special.1800,ma.uscongress.western.3.special.1800.xml,TRUE,3
MA,1800,ma.uscongress.middle.4.1800,ma.uscongress.middle.4.1800.xml,FALSE,4
MA,1800,ma.uscongress.western.4.1800,ma.uscongress.western.4.1800.xml,FALSE,4
MA,1800,ma.uscongress.western.4.special.1800,ma.uscongress.western.4.special.1800.xml,TRUE,4
MA,1800,ma.uscongress.western.4.special.ballot2.1800,ma.uscongress.western.4.special.ballot2.1800.xml,TRUE,4
MA,1800,ma.uscongress.western.4.special.ballot3.1800,ma.uscongress.western.4.special.ballot3.1800.xml,TRUE,4
MA,1801,ma.uscongress.eastern.1.special.1801,ma.uscongress.eastern.1.special.1801.xml,TRUE,1
MA,1801,ma.uscongress.eastern.1.special.ballot2.1801,ma.uscongress.eastern.1.special.ballot2.1801.xml,TRUE,1
MA,1801,ma.uscongress.western.1.ballot2.1801,ma.uscongress.western.1.ballot2.1801.xml,FALSE,1
MA,1801,ma.uscongress.southern.2.ballot2.1801,ma.uscongress.southern.2.ballot2.1801.xml,FALSE,2
MA,1801,ma.uscongress.eastern.3.special.1801,ma.uscongress.eastern.3.special.1801.xml,TRUE,3
MA,1801,ma.uscongress.western.4.special.1801,ma.uscongress.western.4.special.1801.xml,TRUE,4
MA,1801,ma.uscongress.western.4.special.ballot2.1801,ma.uscongress.western.4.special.ballot2.1801.xml,TRUE,4
MA,1802,ma.uscongress.eastern.1.special.ballot3.1802,ma.uscongress.eastern.1.special.ballot3.1802.xml,TRUE,1
MA,1802,ma.uscongress.eastern.1.special.ballot4.1802,ma.uscongress.eastern.1.special.ballot4.1802.xml,TRUE,1
MA,1802,ma.uscongress.eastern.1.special.ballot5.1802,ma.uscongress.eastern.1.special.ballot5.1802.xml,TRUE,1
MA,1802,ma.uscongress.barnstable.1802,ma.uscongress.barnstable.1802.xml,FALSE,NA
MA,1802,ma.uscongress.berkshire.1802,ma.uscongress.berkshire.1802.xml,FALSE,NA
MA,1802,ma.uscongress.bristol.1802,ma.uscongress.bristol.1802.xml,FALSE,NA
MA,1802,ma.uscongress.cumberland.1802,ma.uscongress.cumberland.1802.xml,FALSE,NA
MA,1802,ma.uscongress.essexnorth.1802,ma.uscongress.essexnorth.1802.xml,FALSE,NA
MA,1802,ma.uscongress.essexsouth.1802,ma.uscongress.essexsouth.1802.xml,FALSE,NA
MA,1802,ma.uscongress.hampshirenorth.1802,ma.uscongress.hampshirenorth.1802.xml,FALSE,NA
MA,1802,ma.uscongress.hampshiresouth.1802,ma.uscongress.hampshiresouth.1802.xml,FALSE,NA
MA,1802,ma.uscongress.kennebec.1802,ma.uscongress.kennebec.1802.xml,FALSE,NA
MA,1802,ma.uscongress.lincoln.1802,ma.uscongress.lincoln.1802.xml,FALSE,NA
MA,1802,ma.uscongress.middlesex.1802,ma.uscongress.middlesex.1802.xml,FALSE,NA
MA,1802,ma.uscongress.norfolk.1802,ma.uscongress.norfolk.1802.xml,FALSE,NA
MA,1802,ma.uscongress.plymouth.1802,ma.uscongress.plymouth.1802.xml,FALSE,NA
MA,1802,ma.uscongress.suffolk.1802,ma.uscongress.suffolk.1802.xml,FALSE,NA
MA,1802,ma.uscongress.worcesternorth.1802,ma.uscongress.worcesternorth.1802.xml,FALSE,NA
MA,1802,ma.uscongress.worcestersouth.1802,ma.uscongress.worcestersouth.1802.xml,FALSE,NA
MA,1802,ma.uscongress.york.1802,ma.uscongress.york.1802.xml,FALSE,NA
MA,1803,ma.uscongress.hampshirenorth.ballot2.1803,ma.uscongress.hampshirenorth.ballot2.1803.xml,FALSE,2
MA,1803,ma.uscongress.hampshirenorth.ballot3.1803,ma.uscongress.hampshirenorth.ballot3.1803.xml,FALSE,3
MA,1804,ma.uscongress.barnstable.1804,ma.uscongress.barnstable.1804.xml,FALSE,NA
MA,1804,ma.uscongress.berkshire.1804,ma.uscongress.berkshire.1804.xml,FALSE,NA
MA,1804,ma.uscongress.berkshire.special.1804,ma.uscongress.berkshire.special.1804.xml,TRUE,NA
MA,1804,ma.uscongress.bristol.1804,ma.uscongress.bristol.1804.xml,FALSE,NA
MA,1804,ma.uscongress.cumberland.1804,ma.uscongress.cumberland.1804.xml,FALSE,NA
MA,1804,ma.uscongress.essexnorth.1804,ma.uscongress.essexnorth.1804.xml,FALSE,NA
MA,1804,ma.uscongress.essexsouth.1804,ma.uscongress.essexsouth.1804.xml,FALSE,NA
MA,1804,ma.uscongress.hampshirenorth.1804,ma.uscongress.hampshirenorth.1804.xml,FALSE,NA
MA,1804,ma.uscongress.hampshiresouth.1804,ma.uscongress.hampshiresouth.1804.xml,FALSE,NA
MA,1804,ma.uscongress.kennebec.1804,ma.uscongress.kennebec.1804.xml,FALSE,NA
MA,1804,ma.uscongress.lincoln.1804,ma.uscongress.lincoln.1804.xml,FALSE,NA
MA,1804,ma.uscongress.middlesex.1804,ma.uscongress.middlesex.1804.xml,FALSE,NA
MA,1804,ma.uscongress.norfolk.1804,ma.uscongress.norfolk.1804.xml,FALSE,NA
MA,1804,ma.uscongress.plymouth.1804,ma.uscongress.plymouth.1804.xml,FALSE,NA
MA,1804,ma.uscongress.suffolk.1804,ma.uscongress.suffolk.1804.xml,FALSE,NA
MA,1804,ma.uscongress.worcesternorth.1804,ma.uscongress.worcesternorth.1804.xml,FALSE,NA
MA,1804,ma.uscongress.worcestersouth.1804,ma.uscongress.worcestersouth.1804.xml,FALSE,NA
MA,1804,ma.uscongress.york.1804,ma.uscongress.york.1804.xml,FALSE,NA
MA,1806,ma.uscongress.barnstable.1806,ma.uscongress.barnstable.1806.xml,FALSE,NA
MA,1806,ma.uscongress.berkshire.1806,ma.uscongress.berkshire.1806.xml,FALSE,NA
MA,1806,ma.uscongress.bristol.1806,ma.uscongress.bristol.1806.xml,FALSE,NA
MA,1806,ma.uscongress.cumberland.1806,ma.uscongress.cumberland.1806.xml,FALSE,NA
MA,1806,ma.uscongress.essexnorth.1806,ma.uscongress.essexnorth.1806.xml,FALSE,NA
MA,1806,ma.uscongress.essexsouth.1806,ma.uscongress.essexsouth.1806.xml,FALSE,NA
MA,1806,ma.uscongress.hampshirenorth.1806,ma.uscongress.hampshirenorth.1806.xml,FALSE,NA
MA,1806,ma.uscongress.hampshiresouth.1806,ma.uscongress.hampshiresouth.1806.xml,FALSE,NA
MA,1806,ma.uscongress.kennebec.1806,ma.uscongress.kennebec.1806.xml,FALSE,NA
MA,1806,ma.uscongress.lincoln.1806,ma.uscongress.lincoln.1806.xml,FALSE,NA
MA,1806,ma.uscongress.middlesex.1806,ma.uscongress.middlesex.1806.xml,FALSE,NA
MA,1806,ma.uscongress.norfolk.1806,ma.uscongress.norfolk.1806.xml,FALSE,NA
MA,1806,ma.uscongress.plymouth.1806,ma.uscongress.plymouth.1806.xml,FALSE,NA
MA,1806,ma.uscongress.suffolk.1806,ma.uscongress.suffolk.1806.xml,FALSE,NA
MA,1806,ma.uscongress.worcesternorth.1806,ma.uscongress.worcesternorth.1806.xml,FALSE,NA
MA,1806,ma.uscongress.worcestersouth.1806,ma.uscongress.worcestersouth.1806.xml,FALSE,NA
MA,1806,ma.uscongress.york.1806,ma.uscongress.york.1806.xml,FALSE,NA
MA,1807,ma.uscongress.berkshire.special.1807,ma.uscongress.berkshire.special.1807.xml,TRUE,NA
MA,1808,ma.uscongress.barnstable.1808,ma.uscongress.barnstable.1808.xml,FALSE,NA
MA,1808,ma.uscongress.berkshire.1808,ma.uscongress.berkshire.1808.xml,FALSE,NA
MA,1808,ma.uscongress.bristol.1808,ma.uscongress.bristol.1808.xml,FALSE,NA
MA,1808,ma.uscongress.cumberland.1808,ma.uscongress.cumberland.1808.xml,FALSE,NA
MA,1808,ma.uscongress.essexnorth.1808,ma.uscongress.essexnorth.1808.xml,FALSE,NA
MA,1808,ma.uscongress.essexsouth.1808,ma.uscongress.essexsouth.1808.xml,FALSE,NA
MA,1808,ma.uscongress.essexsouth.special.1808,ma.uscongress.essexsouth.special.1808.xml,TRUE,NA
MA,1808,ma.uscongress.hampshirenorth.1808,ma.uscongress.hampshirenorth.1808.xml,FALSE,NA
MA,1808,ma.uscongress.hampshiresouth.1808,ma.uscongress.hampshiresouth.1808.xml,FALSE,NA
MA,1808,ma.uscongress.kennebec.1808,ma.uscongress.kennebec.1808.xml,FALSE,NA
MA,1808,ma.uscongress.lincoln.1808,ma.uscongress.lincoln.1808.xml,FALSE,NA
MA,1808,ma.uscongress.middlesex.1808,ma.uscongress.middlesex.1808.xml,FALSE,NA
MA,1808,ma.uscongress.norfolk.1808,ma.uscongress.norfolk.1808.xml,FALSE,NA
MA,1808,ma.uscongress.plymouth.1808,ma.uscongress.plymouth.1808.xml,FALSE,NA
MA,1808,ma.uscongress.suffolk.1808,ma.uscongress.suffolk.1808.xml,FALSE,NA
MA,1808,ma.uscongress.worcesternorth.1808,ma.uscongress.worcesternorth.1808.xml,FALSE,NA
MA,1808,ma.uscongress.worcestersouth.1808,ma.uscongress.worcestersouth.1808.xml,FALSE,NA
MA,1808,ma.uscongress.york.1808,ma.uscongress.york.1808.xml,FALSE,NA
MA,1809,ma.uscongress.plymouth.special.1809,ma.uscongress.plymouth.special.1809.xml,TRUE,NA
MA,1810,ma.uscongress.barnstable.1810,ma.uscongress.barnstable.1810.xml,FALSE,NA
MA,1810,ma.uscongress.berkshire.1810,ma.uscongress.berkshire.1810.xml,FALSE,NA
MA,1810,ma.uscongress.bristol.1810,ma.uscongress.bristol.1810.xml,FALSE,NA
MA,1810,ma.uscongress.cumberland.1810,ma.uscongress.cumberland.1810.xml,FALSE,NA
MA,1810,ma.uscongress.essexnorth.1810,ma.uscongress.essexnorth.1810.xml,FALSE,NA
MA,1810,ma.uscongress.essexsouth.1810,ma.uscongress.essexsouth.1810.xml,FALSE,NA
MA,1810,ma.uscongress.hampshirenorth.1810,ma.uscongress.hampshirenorth.1810.xml,FALSE,NA
MA,1810,ma.uscongress.hampshiresouth.1810,ma.uscongress.hampshiresouth.1810.xml,FALSE,NA
MA,1810,ma.uscongress.kennebec.1810,ma.uscongress.kennebec.1810.xml,FALSE,NA
MA,1810,ma.uscongress.lincoln.1810,ma.uscongress.lincoln.1810.xml,FALSE,NA
MA,1810,ma.uscongress.middlesex.1810,ma.uscongress.middlesex.1810.xml,FALSE,NA
MA,1810,ma.uscongress.norfolk.1810,ma.uscongress.norfolk.1810.xml,FALSE,NA
MA,1810,ma.uscongress.plymouth.1810,ma.uscongress.plymouth.1810.xml,FALSE,NA
MA,1810,ma.uscongress.suffolk.1810,ma.uscongress.suffolk.1810.xml,FALSE,NA
MA,1810,ma.uscongress.worcesternorth.1810,ma.uscongress.worcesternorth.1810.xml,FALSE,NA
MA,1810,ma.uscongress.worcesternorth.special.1810,ma.uscongress.worcesternorth.special.1810.xml,TRUE,NA
MA,1810,ma.uscongress.worcestersouth.1810,ma.uscongress.worcestersouth.1810.xml,FALSE,NA
MA,1810,ma.uscongress.worcestersouth.special.1810,ma.uscongress.worcestersouth.special.1810.xml,TRUE,NA
MA,1810,ma.uscongress.york.1810,ma.uscongress.york.1810.xml,FALSE,NA
MA,1811,ma.uscongress.cumberland.ballot2.1811,ma.uscongress.cumberland.ballot2.1811.xml,FALSE,2
MA,1811,ma.uscongress.middlesex.special.ballot2.1811,ma.uscongress.middlesex.special.ballot2.1811.xml,TRUE,2
MA,1811,ma.uscongress.middlesex.special.1811,ma.uscongress.middlesex.special.1811.xml,TRUE,NA
MA,1812,ma.uscongress.eastern1.1812,ma.uscongress.eastern1.1812.xml,FALSE,1
MA,1812,ma.uscongress.eastern2.1812,ma.uscongress.eastern2.1812.xml,FALSE,2
MA,1812,ma.uscongress.eastern3.1812,ma.uscongress.eastern3.1812.xml,FALSE,3
MA,1812,ma.uscongress.eastern4.1812,ma.uscongress.eastern4.1812.xml,FALSE,4
MA,1812,ma.uscongress.eastern5.1812,ma.uscongress.eastern5.1812.xml,FALSE,5
MA,1812,ma.uscongress.eastern6.1812,ma.uscongress.eastern6.1812.xml,FALSE,6
MA,1812,ma.uscongress.eastern7.1812,ma.uscongress.eastern7.1812.xml,FALSE,7
MA,1812,ma.uscongress.barnstable.1812,ma.uscongress.barnstable.1812.xml,FALSE,NA
MA,1812,ma.uscongress.berkshire.1812,ma.uscongress.berkshire.1812.xml,FALSE,NA
MA,1812,ma.uscongress.bristol.1812,ma.uscongress.bristol.1812.xml,FALSE,NA
MA,1812,ma.uscongress.essexnorth.1812,ma.uscongress.essexnorth.1812.xml,FALSE,NA
MA,1812,ma.uscongress.essexsouth.1812,ma.uscongress.essexsouth.1812.xml,FALSE,NA
MA,1812,ma.uscongress.hampshirenorth.1812,ma.uscongress.hampshirenorth.1812.xml,FALSE,NA
MA,1812,ma.uscongress.hampshiresouth.1812,ma.uscongress.hampshiresouth.1812.xml,FALSE,NA
MA,1812,ma.uscongress.kennebec.special.1812,ma.uscongress.kennebec.special.1812.xml,TRUE,NA
MA,1812,ma.uscongress.middlesex.1812,ma.uscongress.middlesex.1812.xml,FALSE,NA
MA,1812,ma.uscongress.norfolk.1812,ma.uscongress.norfolk.1812.xml,FALSE,NA
MA,1812,ma.uscongress.plymouth.1812,ma.uscongress.plymouth.1812.xml,FALSE,NA
MA,1812,ma.uscongress.suffolk.1812,ma.uscongress.suffolk.1812.xml,FALSE,NA
MA,1812,ma.uscongress.worcesternorth.1812,ma.uscongress.worcesternorth.1812.xml,FALSE,NA
MA,1812,ma.uscongress.worcestersouth.1812,ma.uscongress.worcestersouth.1812.xml,FALSE,NA
MA,1813,ma.uscongress.eastern6.ballot2.1813,ma.uscongress.eastern6.ballot2.1813.xml,FALSE,6
MA,1814,ma.uscongress.eastern1.1814,ma.uscongress.eastern1.1814.xml,FALSE,1
MA,1814,ma.uscongress.eastern2.1814,ma.uscongress.eastern2.1814.xml,FALSE,2
MA,1814,ma.uscongress.eastern3.1814,ma.uscongress.eastern3.1814.xml,FALSE,3
MA,1814,ma.uscongress.eastern4.1814,ma.uscongress.eastern4.1814.xml,FALSE,4
MA,1814,ma.uscongress.eastern5.1814,ma.uscongress.eastern5.1814.xml,FALSE,5
MA,1814,ma.uscongress.eastern6.1814,ma.uscongress.eastern6.1814.xml,FALSE,6
MA,1814,ma.uscongress.eastern7.1814,ma.uscongress.eastern7.1814.xml,FALSE,7
MA,1814,ma.uscongress.barnstable.1814,ma.uscongress.barnstable.1814.xml,FALSE,NA
MA,1814,ma.uscongress.berkshire.1814,ma.uscongress.berkshire.1814.xml,FALSE,NA
MA,1814,ma.uscongress.berkshire.special.1814,ma.uscongress.berkshire.special.1814.xml,TRUE,NA
MA,1814,ma.uscongress.bristol.1814,ma.uscongress.bristol.1814.xml,FALSE,NA
MA,1814,ma.uscongress.essexnorth.1814,ma.uscongress.essexnorth.1814.xml,FALSE,NA
MA,1814,ma.uscongress.essexsouth.1814,ma.uscongress.essexsouth.1814.xml,FALSE,NA
MA,1814,ma.uscongress.hampshirenorth.1814,ma.uscongress.hampshirenorth.1814.xml,FALSE,NA
MA,1814,ma.uscongress.hampshiresouth.1814,ma.uscongress.hampshiresouth.1814.xml,FALSE,NA
MA,1814,ma.uscongress.middlesex.1814,ma.uscongress.middlesex.1814.xml,FALSE,NA
MA,1814,ma.uscongress.middlesex.special.1814,ma.uscongress.middlesex.special.1814.xml,TRUE,NA
MA,1814,ma.uscongress.norfolk.1814,ma.uscongress.norfolk.1814.xml,FALSE,NA
MA,1814,ma.uscongress.plymouth.1814,ma.uscongress.plymouth.1814.xml,FALSE,NA
MA,1814,ma.uscongress.suffolk.1814,ma.uscongress.suffolk.1814.xml,FALSE,NA
MA,1814,ma.uscongress.worcesternorth.1814,ma.uscongress.worcesternorth.1814.xml,FALSE,NA
MA,1814,ma.uscongress.worcestersouth.1814,ma.uscongress.worcestersouth.1814.xml,FALSE,NA
MA,1815,ma.uscongress.eastern4.ballot2.1815,ma.uscongress.eastern4.ballot2.1815.xml,FALSE,4
MA,1815,ma.uscongress.eastern6.ballot2.1815,ma.uscongress.eastern6.ballot2.1815.xml,FALSE,6
MA,1815,ma.uscongress.essexnorth.special.1815,ma.uscongress.essexnorth.special.1815.xml,TRUE,NA
MA,1816,ma.uscongress.eastern1.1816,ma.uscongress.eastern1.1816.xml,FALSE,1
MA,1816,ma.uscongress.eastern2.1816,ma.uscongress.eastern2.1816.xml,FALSE,2
MA,1816,ma.uscongress.eastern3.1816,ma.uscongress.eastern3.1816.xml,FALSE,3
MA,1816,ma.uscongress.eastern4.1816,ma.uscongress.eastern4.1816.xml,FALSE,4
MA,1816,ma.uscongress.eastern5.1816,ma.uscongress.eastern5.1816.xml,FALSE,5
MA,1816,ma.uscongress.eastern6.1816,ma.uscongress.eastern6.1816.xml,FALSE,6
MA,1816,ma.uscongress.eastern7.1816,ma.uscongress.eastern7.1816.xml,FALSE,7
MA,1816,ma.uscongress.barnstable.1816,ma.uscongress.barnstable.1816.xml,FALSE,NA
MA,1816,ma.uscongress.berkshire.1816,ma.uscongress.berkshire.1816.xml,FALSE,NA
MA,1816,ma.uscongress.bristol.1816,ma.uscongress.bristol.1816.xml,FALSE,NA
MA,1816,ma.uscongress.essexnorth.1816,ma.uscongress.essexnorth.1816.xml,FALSE,NA
MA,1816,ma.uscongress.essexsouth.1816,ma.uscongress.essexsouth.1816.xml,FALSE,NA
MA,1816,ma.uscongress.hampshirenorth.1816,ma.uscongress.hampshirenorth.1816.xml,FALSE,NA
MA,1816,ma.uscongress.hampshiresouth.1816,ma.uscongress.hampshiresouth.1816.xml,FALSE,NA
MA,1816,ma.uscongress.middlesex.1816,ma.uscongress.middlesex.1816.xml,FALSE,NA
MA,1816,ma.uscongress.norfolk.1816,ma.uscongress.norfolk.1816.xml,FALSE,NA
MA,1816,ma.uscongress.plymouth.1816,ma.uscongress.plymouth.1816.xml,FALSE,NA
MA,1816,ma.uscongress.suffolk.1816,ma.uscongress.suffolk.1816.xml,FALSE,NA
MA,1816,ma.uscongress.worcesternorth.1816,ma.uscongress.worcesternorth.1816.xml,FALSE,NA
MA,1816,ma.uscongress.worcestersouth.1816,ma.uscongress.worcestersouth.1816.xml,FALSE,NA
MA,1816,ma.uscongress.worcestersouth.special.1816,ma.uscongress.worcestersouth.special.1816.xml,TRUE,NA
MA,1817,ma.uscongress.barnstable.ballot2.1817,ma.uscongress.barnstable.ballot2.1817.xml,FALSE,2
MA,1817,ma.uscongress.essexnorth.ballot2.1817,ma.uscongress.essexnorth.ballot2.1817.xml,FALSE,2
MA,1817,ma.uscongress.plymouth.ballot2.1817,ma.uscongress.plymouth.ballot2.1817.xml,FALSE,2
MA,1817,ma.uscongress.barnstable.ballot3.1817,ma.uscongress.barnstable.ballot3.1817.xml,FALSE,3
MA,1817,ma.uscongress.essexnorth.ballot3.1817,ma.uscongress.essexnorth.ballot3.1817.xml,FALSE,3
MA,1817,ma.uscongress.eastern5.ballot2.1817,ma.uscongress.eastern5.ballot2.1817.xml,FALSE,5
MA,1817,ma.uscongress.eastern5.ballot3.1817,ma.uscongress.eastern5.ballot3.1817.xml,FALSE,5
MA,1817,ma.uscongress.eastern5.ballot4.1817,ma.uscongress.eastern5.ballot4.1817.xml,FALSE,5
MA,1817,ma.uscongress.eastern5.ballot5.1817,ma.uscongress.eastern5.ballot5.1817.xml,FALSE,5
MA,1817,ma.uscongress.eastern6.ballot2.1817,ma.uscongress.eastern6.ballot2.1817.xml,FALSE,6
MA,1817,ma.uscongress.eastern6.ballot3.1817,ma.uscongress.eastern6.ballot3.1817.xml,FALSE,6
MA,1817,ma.uscongress.eastern6.ballot4.1817,ma.uscongress.eastern6.ballot4.1817.xml,FALSE,6
MA,1817,ma.uscongress.eastern6.ballot5.1817,ma.uscongress.eastern6.ballot5.1817.xml,FALSE,6
MA,1817,ma.uscongress.eastern6.ballot6.1817,ma.uscongress.eastern6.ballot6.1817.xml,FALSE,6
MA,1817,ma.uscongress.suffolk.special.1817,ma.uscongress.suffolk.special.1817.xml,TRUE,NA
MA,1818,ma.uscongress.eastern1.1818,ma.uscongress.eastern1.1818.xml,FALSE,1
MA,1818,ma.uscongress.eastern2.1818,ma.uscongress.eastern2.1818.xml,FALSE,2
MA,1818,ma.uscongress.eastern3.1818,ma.uscongress.eastern3.1818.xml,FALSE,3
