nnv_id,county,election_office,state,congress,district,year,election_type
pa.uscongress3.1800,Chester,U.S. House of Representatives,PA,7,3,1800,general
pa.uscongress3.1800,Delaware,U.S. House of Representatives,PA,7,3,1800,general
pa.uscongress4.1800,Bucks,U.S. House of Representatives,PA,7,4,1800,general
pa.uscongress4.1800,Montgomery,U.S. House of Representatives,PA,7,4,1800,general
pa.uscongress4.1800,Northampton,U.S. House of Representatives,PA,7,4,1800,general
pa.uscongress4.1800,Wayne,U.S. House of Representatives,PA,7,4,1800,general
pa.uscongress5.1800,Berks,U.S. House of Representatives,PA,7,5,1800,general
pa.uscongress5.1800,Luzerne,U.S. House of Representatives,PA,7,5,1800,general
pa.uscongress6.1800,Dauphin,U.S. House of Representatives,PA,7,6,1800,general
pa.uscongress6.1800,Lycoming,U.S. House of Representatives,PA,7,6,1800,general
pa.uscongress6.1800,Northumberland,U.S. House of Representatives,PA,7,6,1800,general
pa.uscongress7.1800,Lancaster,U.S. House of Representatives,PA,7,7,1800,general
pa.uscongress8.1800,Adams,U.S. House of Representatives,PA,7,8,1800,general
pa.uscongress8.1800,York,U.S. House of Representatives,PA,7,8,1800,general
pa.uscongress9.1800,Cumberland,U.S. House of Representatives,PA,7,9,1800,general
pa.uscongress9.1800,Mifflin,U.S. House of Representatives,PA,7,9,1800,general
ri.uscongress.1800,Bristol,U.S. House of Representatives,RI,7,NA,1800,general
ri.uscongress.1800,Kent,U.S. House of Representatives,RI,7,NA,1800,general
ri.uscongress.1800,Newport,U.S. House of Representatives,RI,7,NA,1800,general
ri.uscongress.1800,Providence,U.S. House of Representatives,RI,7,NA,1800,general
ri.uscongress.1800,Washington,U.S. House of Representatives,RI,7,NA,1800,general
va.uscongress.1.1801,Berkley,U.S. House of Representatives,VA,7,1,1801,general
va.uscongress.1.1801,Frederick,U.S. House of Representatives,VA,7,1,1801,general
va.uscongress.10.1801,Prince George,U.S. House of Representatives,VA,7,10,1801,general
va.uscongress.10.1801,Southampton,U.S. House of Representatives,VA,7,10,1801,general
va.uscongress.10.1801,Surrey,U.S. House of Representatives,VA,7,10,1801,general
va.uscongress.10.1801,Sussex,U.S. House of Representatives,VA,7,10,1801,general
va.uscongress.11.1801,Isle of Wight,U.S. House of Representatives,VA,7,11,1801,general
va.uscongress.11.1801,Nansemond,U.S. House of Representatives,VA,7,11,1801,general
va.uscongress.11.1801,Norfolk,U.S. House of Representatives,VA,7,11,1801,general
va.uscongress.11.1801,Princess Anne,U.S. House of Representatives,VA,7,11,1801,general
va.uscongress.12.1801,Accomack,U.S. House of Representatives,VA,7,12,1801,general
va.uscongress.12.1801,Elizabeth City,U.S. House of Representatives,VA,7,12,1801,general
va.uscongress.12.1801,Gloucester,U.S. House of Representatives,VA,7,12,1801,general
va.uscongress.12.1801,Mathews,U.S. House of Representatives,VA,7,12,1801,general
va.uscongress.12.1801,Northampton,U.S. House of Representatives,VA,7,12,1801,general
va.uscongress.12.1801,Warwick,U.S. House of Representatives,VA,7,12,1801,general
va.uscongress.12.1801,York,U.S. House of Representatives,VA,7,12,1801,general
va.uscongress.13.1801,Charles City,U.S. House of Representatives,VA,7,13,1801,general
va.uscongress.13.1801,Hanover,U.S. House of Representatives,VA,7,13,1801,general
va.uscongress.13.1801,Henrico,U.S. House of Representatives,VA,7,13,1801,general
va.uscongress.13.1801,James City,U.S. House of Representatives,VA,7,13,1801,general
va.uscongress.13.1801,New Kent,U.S. House of Representatives,VA,7,13,1801,general
va.uscongress.14.1801,Albermarle,U.S. House of Representatives,VA,7,14,1801,general
va.uscongress.14.1801,Amherst,U.S. House of Representatives,VA,7,14,1801,general
va.uscongress.14.1801,Fluvanna,U.S. House of Representatives,VA,7,14,1801,general
va.uscongress.14.1801,Goochland,U.S. House of Representatives,VA,7,14,1801,general
va.uscongress.15.1801,Louisa,U.S. House of Representatives,VA,7,15,1801,general
va.uscongress.15.1801,Madison,U.S. House of Representatives,VA,7,15,1801,general
va.uscongress.15.1801,Orange,U.S. House of Representatives,VA,7,15,1801,general
va.uscongress.15.1801,Spotsylvania,U.S. House of Representatives,VA,7,15,1801,general
va.uscongress.16.1801,Caroline,U.S. House of Representatives,VA,7,16,1801,general
va.uscongress.16.1801,Essex,U.S. House of Representatives,VA,7,16,1801,general
va.uscongress.16.1801,King and Queen,U.S. House of Representatives,VA,7,16,1801,general
va.uscongress.16.1801,King William,U.S. House of Representatives,VA,7,16,1801,general
va.uscongress.16.1801,Middlesex,U.S. House of Representatives,VA,7,16,1801,general
va.uscongress.17.1801,Fairfax,U.S. House of Representatives,VA,7,17,1801,general
va.uscongress.17.1801,Loudoun,U.S. House of Representatives,VA,7,17,1801,general
va.uscongress.17.1801,Prince William,U.S. House of Representatives,VA,7,17,1801,general
va.uscongress.18.1801,Culpeper,U.S. House of Representatives,VA,7,18,1801,general
va.uscongress.18.1801,Fauquier,U.S. House of Representatives,VA,7,18,1801,general
va.uscongress.18.1801,Stafford,U.S. House of Representatives,VA,7,18,1801,general
va.uscongress.19.1801,King George,U.S. House of Representatives,VA,7,19,1801,general
va.uscongress.19.1801,Lancaster,U.S. House of Representatives,VA,7,19,1801,general
va.uscongress.19.1801,Northumberland,U.S. House of Representatives,VA,7,19,1801,general
va.uscongress.19.1801,Richmond,U.S. House of Representatives,VA,7,19,1801,general
va.uscongress.19.1801,Westmoreland,U.S. House of Representatives,VA,7,19,1801,general
va.uscongress.2.1801,Augusta,U.S. House of Representatives,VA,7,2,1801,general
va.uscongress.2.1801,Bath,U.S. House of Representatives,VA,7,2,1801,general
va.uscongress.2.1801,Rockbridge,U.S. House of Representatives,VA,7,2,1801,general
va.uscongress.2.1801,Rockingham,U.S. House of Representatives,VA,7,2,1801,general
va.uscongress.2.1801,Shenandoah,U.S. House of Representatives,VA,7,2,1801,general
va.uscongress.3.1801,Brooke,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Hampshire,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Hardy,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Harrison,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Monongalia,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Ohio,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Pendleton,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Randolph,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.3.1801,Wood,U.S. House of Representatives,VA,7,3,1801,general
va.uscongress.4.1801,Grayson,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.4.1801,Greenbrier,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.4.1801,Kanawha,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.4.1801,Lee,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.4.1801,Montgomery,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.4.1801,Russell,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.4.1801,Washington,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.4.1801,Wythe,U.S. House of Representatives,VA,7,4,1801,general
va.uscongress.5.1801,Bedford,U.S. House of Representatives,VA,7,5,1801,general
va.uscongress.5.1801,Botetourt,U.S. House of Representatives,VA,7,5,1801,general
va.uscongress.5.1801,Franklin,U.S. House of Representatives,VA,7,5,1801,general
va.uscongress.5.1801,Henry,U.S. House of Representatives,VA,7,5,1801,general
va.uscongress.5.1801,Patrick,U.S. House of Representatives,VA,7,5,1801,general
va.uscongress.6.1801,Campbell,U.S. House of Representatives,VA,7,6,1801,general
va.uscongress.6.1801,Halifax,U.S. House of Representatives,VA,7,6,1801,general
va.uscongress.6.1801,Pittsylvania,U.S. House of Representatives,VA,7,6,1801,general
va.uscongress.7.1801,Buckingham,U.S. House of Representatives,VA,7,7,1801,general
va.uscongress.7.1801,Charlotte,U.S. House of Representatives,VA,7,7,1801,general
va.uscongress.7.1801,Cumberland,U.S. House of Representatives,VA,7,7,1801,general
va.uscongress.7.1801,Powhatan,U.S. House of Representatives,VA,7,7,1801,general
va.uscongress.7.1801,Prince Edward,U.S. House of Representatives,VA,7,7,1801,general
va.uscongress.8.1801,Brunswick,U.S. House of Representatives,VA,7,8,1801,general
va.uscongress.8.1801,Greensville,U.S. House of Representatives,VA,7,8,1801,general
va.uscongress.8.1801,Lunenburg,U.S. House of Representatives,VA,7,8,1801,general
va.uscongress.8.1801,Mecklenburgh,U.S. House of Representatives,VA,7,8,1801,general
va.uscongress.9.1801,Amelia,U.S. House of Representatives,VA,7,9,1801,general
va.uscongress.9.1801,Chesterfield,U.S. House of Representatives,VA,7,9,1801,general
va.uscongress.9.1801,Dinwiddie,U.S. House of Representatives,VA,7,9,1801,general
va.uscongress.9.1801,Nottoway,U.S. House of Representatives,VA,7,9,1801,general
vt.uscongress.eastern.2.1800,Caledonia,U.S. House of Representatives,VT,7,2,1800,general
vt.uscongress.eastern.2.1800,Essex,U.S. House of Representatives,VT,7,2,1800,general
vt.uscongress.eastern.2.1800,Orange,U.S. House of Representatives,VT,7,2,1800,general
vt.uscongress.eastern.2.1800,Windham,U.S. House of Representatives,VT,7,2,1800,general
vt.uscongress.eastern.2.1800,Windsor,U.S. House of Representatives,VT,7,2,1800,general
vt.uscongress.western.1800,Addison,U.S. House of Representatives,VT,7,1,1800,general
vt.uscongress.western.1800,Bennington,U.S. House of Representatives,VT,7,1,1800,general
vt.uscongress.western.1800,Chittenden,U.S. House of Representatives,VT,7,1,1800,general
vt.uscongress.western.1800,Franklin,U.S. House of Representatives,VT,7,1,1800,general
vt.uscongress.western.1800,Orleans,U.S. House of Representatives,VT,7,1,1800,general
vt.uscongress.western.1800,Rutland,U.S. House of Representatives,VT,7,1,1800,general
ct.congress.1802,Fairfield,U.S. House of Representatives,CT,8,NA,1802,general
ct.congress.1802,Hartford,U.S. House of Representatives,CT,8,NA,1802,general
ct.congress.1802,Litchfield,U.S. House of Representatives,CT,8,NA,1802,general
ct.congress.1802,Middlesex,U.S. House of Representatives,CT,8,NA,1802,general
ct.congress.1802,New Haven,U.S. House of Representatives,CT,8,NA,1802,general
ct.congress.1802,New London,U.S. House of Representatives,CT,8,NA,1802,general
ct.congress.1802,Tolland,U.S. House of Representatives,CT,8,NA,1802,general
ct.congress.1802,Windham,U.S. House of Representatives,CT,8,NA,1802,general
de.uscongress.1802,Kent,U.S. House of Representatives,DE,8,NA,1802,general
de.uscongress.1802,New Castle,U.S. House of Representatives,DE,8,NA,1802,general
de.uscongress.1802,Sussex,U.S. House of Representatives,DE,8,NA,1802,general
ga.uscongress.1802,Bryan,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Bulloch,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Burke,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Camden,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Chatham,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Clark,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Columbia,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Effingham,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Elbert,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Franklin,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Glynn,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Greene,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Hancock,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Jackson,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Jefferson,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Liberty,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Lincoln,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,McIntosh,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Montgomery,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Oglethorpe,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Richmond,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Scriven,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Tattnall,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Warren,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Washington,U.S. House of Representatives,GA,8,NA,1802,general
ga.uscongress.1802,Wilkes,U.S. House of Representatives,GA,8,NA,1802,general
ky.uscongress1.1803,Adair,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Barren,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Christian,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Cumberland,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Henderson,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Livingston,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Logan,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Muhlenburgh,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Ohio,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Pulaski,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Warren,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress1.1803,Wayne,U.S. House of Representatives,KY,8,1,1803,general
ky.uscongress2.1803,Garrard,U.S. House of Representatives,KY,8,2,1803,general
ky.uscongress2.1803,Knox,U.S. House of Representatives,KY,8,2,1803,general
ky.uscongress2.1803,Lincoln,U.S. House of Representatives,KY,8,2,1803,general
ky.uscongress2.1803,Madison,U.S. House of Representatives,KY,8,2,1803,general
ky.uscongress2.1803,Mercer,U.S. House of Representatives,KY,8,2,1803,general
ky.uscongress3.1803,Breckinridge,U.S. House of Representatives,KY,8,3,1803,general
ky.uscongress3.1803,Bullitt,U.S. House of Representatives,KY,8,3,1803,general
ky.uscongress3.1803,Greene,U.S. House of Representatives,KY,8,3,1803,general
ky.uscongress3.1803,Hardin,U.S. House of Representatives,KY,8,3,1803,general
ky.uscongress3.1803,Jefferson,U.S. House of Representatives,KY,8,3,1803,general
ky.uscongress3.1803,Nelson,U.S. House of Representatives,KY,8,3,1803,general
ky.uscongress3.1803,Washington,U.S. House of Representatives,KY,8,3,1803,general
ky.uscongress4.1803,Boone,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Bracken,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Campbell,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Franklin,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Gallatin,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Harrison,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Henry,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Pendelton,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Scott,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress4.1803,Shelby,U.S. House of Representatives,KY,8,4,1803,general
ky.uscongress5.1803,Clarke,U.S. House of Representatives,KY,8,5,1803,general
ky.uscongress5.1803,Fayette,U.S. House of Representatives,KY,8,5,1803,general
ky.uscongress5.1803,Jessamine,U.S. House of Representatives,KY,8,5,1803,general
ky.uscongress5.1803,Montgomery,U.S. House of Representatives,KY,8,5,1803,general
ky.uscongress5.1803,Woodford,U.S. House of Representatives,KY,8,5,1803,general
ky.uscongress6.1803,Bourbon,U.S. House of Representatives,KY,8,6,1803,general
ky.uscongress6.1803,Fleming,U.S. House of Representatives,KY,8,6,1803,general
ky.uscongress6.1803,Floyd,U.S. House of Representatives,KY,8,6,1803,general
ky.uscongress6.1803,Mason,U.S. House of Representatives,KY,8,6,1803,general
ky.uscongress6.1803,Nicholas,U.S. House of Representatives,KY,8,6,1803,general
ma.uscongress.barnstable.1802,Barnstable,U.S. House of Representatives,MA,8,8,1802,general
ma.uscongress.barnstable.1802,Bristol,U.S. House of Representatives,MA,8,8,1802,general
ma.uscongress.barnstable.1802,Dukes,U.S. House of Representatives,MA,8,8,1802,general
ma.uscongress.barnstable.1802,Nantucket,U.S. House of Representatives,MA,8,8,1802,general
ma.uscongress.berkshire.1802,Berkshire,U.S. House of Representatives,MA,8,12,1802,general
ma.uscongress.bristol.1802,Bristol,U.S. House of Representatives,MA,8,9,1802,general
ma.uscongress.cumberland.1802,Cumberland,U.S. House of Representatives,MA,8,15,1802,general
ma.uscongress.essexnorth.1802,Essex,U.S. House of Representatives,MA,8,3,1802,general
ma.uscongress.essexsouth.1802,Essex,U.S. House of Representatives,MA,8,2,1802,general
ma.uscongress.hampshirenorth.ballot3.1803,Hampshire,U.S. House of Representatives,MA,8,6,1803,general
ma.uscongress.hampshiresouth.1802,Hampshire,U.S. House of Representatives,MA,8,5,1802,general
ma.uscongress.kennebec.1802,Hancock,U.S. House of Representatives,MA,8,17,1802,general
ma.uscongress.kennebec.1802,Kennebec,U.S. House of Representatives,MA,8,17,1802,general
ma.uscongress.kennebec.1802,Washington,U.S. House of Representatives,MA,8,17,1802,general
ma.uscongress.lincoln.1802,Hancock,U.S. House of Representatives,MA,8,16,1802,general
ma.uscongress.lincoln.1802,Lincoln,U.S. House of Representatives,MA,8,16,1802,general
ma.uscongress.middlesex.1802,Middlesex,U.S. House of Representatives,MA,8,4,1802,general
ma.uscongress.norfolk.1802,Middlesex,U.S. House of Representatives,MA,8,13,1802,general
ma.uscongress.norfolk.1802,Norfolk,U.S. House of Representatives,MA,8,13,1802,general
ma.uscongress.plymouth.1802,Plymouth,U.S. House of Representatives,MA,8,7,1802,general
ma.uscongress.suffolk.1802,Middlesex,U.S. House of Representatives,MA,8,1,1802,general
ma.uscongress.suffolk.1802,Suffolk,U.S. House of Representatives,MA,8,1,1802,general
ma.uscongress.worcesternorth.1802,Worcester,U.S. House of Representatives,MA,8,11,1802,general
ma.uscongress.worcestersouth.1802,Worcester,U.S. House of Representatives,MA,8,10,1802,general
ma.uscongress.york.1802,York,U.S. House of Representatives,MA,8,14,1802,general
md.uscongress1.1803,Calvert,U.S. House of Representatives,MD,8,1,1803,general
md.uscongress1.1803,Charles,U.S. House of Representatives,MD,8,1,1803,general
md.uscongress1.1803,Saint Mary's,U.S. House of Representatives,MD,8,1,1803,general
md.uscongress2.1803,Anne Arundel,U.S. House of Representatives,MD,8,2,1803,general
md.uscongress2.1803,Prince George's,U.S. House of Representatives,MD,8,2,1803,general
md.uscongress3.1803,Frederick,U.S. House of Representatives,MD,8,3,1803,general
md.uscongress3.1803,Montgomery,U.S. House of Representatives,MD,8,3,1803,general
md.uscongress4.1803,Allegany,U.S. House of Representatives,MD,8,4,1803,general
md.uscongress4.1803,Frederick,U.S. House of Representatives,MD,8,4,1803,general
md.uscongress4.1803,Washington,U.S. House of Representatives,MD,8,4,1803,general
md.uscongress5.1803,Baltimore,U.S. House of Representatives,MD,8,5,1803,general
md.uscongress6.1803,Cecil,U.S. House of Representatives,MD,8,6,1803,general
md.uscongress6.1803,Harford,U.S. House of Representatives,MD,8,6,1803,general
md.uscongress6.1803,Kent,U.S. House of Representatives,MD,8,6,1803,general
md.uscongress7.1803,Caroline,U.S. House of Representatives,MD,8,7,1803,general
md.uscongress7.1803,Queen Anne's,U.S. House of Representatives,MD,8,7,1803,general
md.uscongress7.1803,Talbot,U.S. House of Representatives,MD,8,7,1803,general
md.uscongress8.1803,Dorchester,U.S. House of Representatives,MD,8,8,1803,general
md.uscongress8.1803,Somerset,U.S. House of Representatives,MD,8,8,1803,general
md.uscongress8.1803,Worcester,U.S. House of Representatives,MD,8,8,1803,general
nc.uscongress1.1803,Camden,U.S. House of Representatives,NC,8,1,1803,general
nc.uscongress1.1803,Chowan,U.S. House of Representatives,NC,8,1,1803,general
nc.uscongress1.1803,Currituck,U.S. House of Representatives,NC,8,1,1803,general
nc.uscongress1.1803,Gates,U.S. House of Representatives,NC,8,1,1803,general
nc.uscongress1.1803,Hertford,U.S. House of Representatives,NC,8,1,1803,general
nc.uscongress1.1803,Pasquotank,U.S. House of Representatives,NC,8,1,1803,general
nc.uscongress1.1803,Perquimans,U.S. House of Representatives,NC,8,1,1803,general
nc.uscongress10.1803,Cabarrus,U.S. House of Representatives,NC,8,10,1803,general
nc.uscongress10.1803,Mecklenburg,U.S. House of Representatives,NC,8,10,1803,general
nc.uscongress10.1803,Rowan,U.S. House of Representatives,NC,8,10,1803,general
nc.uscongress11.1803,Buncombe,U.S. House of Representatives,NC,8,11,1803,general
nc.uscongress11.1803,Burke,U.S. House of Representatives,NC,8,11,1803,general
nc.uscongress11.1803,Lincoln,U.S. House of Representatives,NC,8,11,1803,general
nc.uscongress11.1803,Rutherford,U.S. House of Representatives,NC,8,11,1803,general
nc.uscongress12.1803,Ashe,U.S. House of Representatives,NC,8,12,1803,general
nc.uscongress12.1803,Iredell,U.S. House of Representatives,NC,8,12,1803,general
nc.uscongress12.1803,Stokes,U.S. House of Representatives,NC,8,12,1803,general
nc.uscongress12.1803,Surry,U.S. House of Representatives,NC,8,12,1803,general
nc.uscongress12.1803,Wilkes,U.S. House of Representatives,NC,8,12,1803,general
nc.uscongress2.1803,Bertie,U.S. House of Representatives,NC,8,2,1803,general
nc.uscongress2.1803,Halifax,U.S. House of Representatives,NC,8,2,1803,general
nc.uscongress2.1803,Martin,U.S. House of Representatives,NC,8,2,1803,general
nc.uscongress2.1803,Northampton,U.S. House of Representatives,NC,8,2,1803,general
nc.uscongress3.1803,Beaufort,U.S. House of Representatives,NC,8,3,1803,general
nc.uscongress3.1803,Edgecombe,U.S. House of Representatives,NC,8,3,1803,general
nc.uscongress3.1803,Hyde,U.S. House of Representatives,NC,8,3,1803,general
nc.uscongress3.1803,Pitt,U.S. House of Representatives,NC,8,3,1803,general
nc.uscongress3.1803,Tyrrell,U.S. House of Representatives,NC,8,3,1803,general
nc.uscongress3.1803,Washington,U.S. House of Representatives,NC,8,3,1803,general
nc.uscongress4.1803,Carteret,U.S. House of Representatives,NC,8,4,1803,general
nc.uscongress4.1803,Craven,U.S. House of Representatives,NC,8,4,1803,general
nc.uscongress4.1803,Greene,U.S. House of Representatives,NC,8,4,1803,general
nc.uscongress4.1803,Johnston,U.S. House of Representatives,NC,8,4,1803,general
nc.uscongress4.1803,Jones,U.S. House of Representatives,NC,8,4,1803,general
nc.uscongress4.1803,Lenoir,U.S. House of Representatives,NC,8,4,1803,general
nc.uscongress4.1803,Wayne,U.S. House of Representatives,NC,8,4,1803,general
nc.uscongress5.1803,Bladen,U.S. House of Representatives,NC,8,5,1803,general
nc.uscongress5.1803,Brunswick,U.S. House of Representatives,NC,8,5,1803,general
nc.uscongress5.1803,Duplin,U.S. House of Representatives,NC,8,5,1803,general
nc.uscongress5.1803,New Hanover,U.S. House of Representatives,NC,8,5,1803,general
nc.uscongress5.1803,Onslow,U.S. House of Representatives,NC,8,5,1803,general
nc.uscongress5.1803,Sampson,U.S. House of Representatives,NC,8,5,1803,general
nc.uscongress6.1803,Franklin,U.S. House of Representatives,NC,8,6,1803,general
nc.uscongress6.1803,Granville,U.S. House of Representatives,NC,8,6,1803,general
nc.uscongress6.1803,Nash,U.S. House of Representatives,NC,8,6,1803,general
nc.uscongress6.1803,Warren,U.S. House of Representatives,NC,8,6,1803,general
nc.uscongress7.1803,Anson,U.S. House of Representatives,NC,8,7,1803,general
nc.uscongress7.1803,Cumberland,U.S. House of Representatives,NC,8,7,1803,general
nc.uscongress7.1803,Montgomery,U.S. House of Representatives,NC,8,7,1803,general
nc.uscongress7.1803,Moore,U.S. House of Representatives,NC,8,7,1803,general
nc.uscongress7.1803,Richmond,U.S. House of Representatives,NC,8,7,1803,general
nc.uscongress7.1803,Robeson,U.S. House of Representatives,NC,8,7,1803,general
nc.uscongress8.1803,Chatham,U.S. House of Representatives,NC,8,8,1803,general
nc.uscongress8.1803,Orange,U.S. House of Representatives,NC,8,8,1803,general
nc.uscongress8.1803,Wake,U.S. House of Representatives,NC,8,8,1803,general
nc.uscongress9.1803,Caswell,U.S. House of Representatives,NC,8,9,1803,general
nc.uscongress9.1803,Guilford,U.S. House of Representatives,NC,8,9,1803,general
nc.uscongress9.1803,Person,U.S. House of Representatives,NC,8,9,1803,general
nc.uscongress9.1803,Randolph,U.S. House of Representatives,NC,8,9,1803,general
nc.uscongress9.1803,Rockingham,U.S. House of Representatives,NC,8,9,1803,general
nh.uscongress.1802,Cheshire,U.S. House of Representatives,NH,8,NA,1802,general
nh.uscongress.1802,Grafton,U.S. House of Representatives,NH,8,NA,1802,general
nh.uscongress.1802,Hillsborough,U.S. House of Representatives,NH,8,NA,1802,general
nh.uscongress.1802,Rockingham,U.S. House of Representatives,NH,8,NA,1802,general
nh.uscongress.1802,Strafford,U.S. House of Representatives,NH,8,NA,1802,general
nj.uscongress.1803,Bergen,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Burlington,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Cape May,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Cumberland,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Essex,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Gloucester,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Hunterdon,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Middlesex,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Monmouth,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Morris,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Salem,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Somerset,U.S. House of Representatives,NJ,8,NA,1803,general
nj.uscongress.1803,Sussex,U.S. House of Representatives,NJ,8,NA,1803,general
ny.specialuscongress7.1803,Greene,U.S. House of Representatives,NY,8,7,1803,special
ny.specialuscongress7.1803,Ulster,U.S. House of Representatives,NY,8,7,1803,special
ny.uscongress1.1802,Queens,U.S. House of Representatives,NY,8,1,1802,general
ny.uscongress1.1802,Suffolk,U.S. House of Representatives,NY,8,1,1802,general
ny.uscongress10.1802,Rensselaer,U.S. House of Representatives,NY,8,10,1802,general
ny.uscongress11.1802,Clinton,U.S. House of Representatives,NY,8,11,1802,general
ny.uscongress11.1802,Essex,U.S. House of Representatives,NY,8,11,1802,general
ny.uscongress11.1802,Saratoga,U.S. House of Representatives,NY,8,11,1802,general
ny.uscongress12.1802,Washington,U.S. House of Representatives,NY,8,12,1802,general
ny.uscongress13.1802,Montgomery,U.S. House of Representatives,NY,8,13,1802,general
ny.uscongress13.1802,Schoharie,U.S. House of Representatives,NY,8,13,1802,general
ny.uscongress14.1802,Delaware,U.S. House of Representatives,NY,8,14,1802,general
ny.uscongress14.1802,Otsego,U.S. House of Representatives,NY,8,14,1802,general
ny.uscongress15.1802,Herkimer,U.S. House of Representatives,NY,8,15,1802,general
ny.uscongress15.1802,Oneida,U.S. House of Representatives,NY,8,15,1802,general
ny.uscongress16.1802,Chenango,U.S. House of Representatives,NY,8,16,1802,general
ny.uscongress16.1802,Onondaga,U.S. House of Representatives,NY,8,16,1802,general
ny.uscongress16.1802,Tioga,U.S. House of Representatives,NY,8,16,1802,general
ny.uscongress17.1802,Cayuga,U.S. House of Representatives,NY,8,17,1802,general
